Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1340489,-,-,-,42.37,-71.06,-5,15,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2018,1,1,13,30,64,764,333,57,907,376,4,-16.2,69.39,0,0.48,1.6,0.2,309,69.51,-11.700000000000001,1021,17.1401,13.2831,N/A
2018,1,1,14,0,51,825,306,53,873,322,0,-16,72.02,0,0.48,1.7000000000000002,0.2,308,70.56,-11.700000000000001,1021,15.3782,11.8760,N/A
2018,1,1,14,30,55,674,227,48,822,258,4,-16,75.18,71,0.48,1.7000000000000002,0.2,307,71.7,-11.9,1021,11.0830,8.5145,N/A
2018,1,1,15,0,46,569,156,40,747,185,4,-15.9,78.81,82,0.48,1.7000000000000002,0.2,306,73.7,-12.200000000000001,1021,7.4429,5.6809,N/A
2018,1,1,15,30,39,347,82,32,626,110,4,-15.9,82.82000000000001,100,0.48,1.6,0.2,305,76.74,-12.700000000000001,1021,0.0000,0.0000,N/A
2018,1,1,16,0,18,211,29,20,379,39,4,-16,87.08,68,0.48,1.6,0.2,304,79.26,-13.200000000000001,1022,0.0000,0.0000,N/A
2018,1,1,16,30,0,0,0,0,0,0,4,-16,92.03,0,0.48,1.6,0.2,303,82.55,-13.700000000000001,1022,0.0000,0.0000,N/A
2018,1,1,17,0,0,0,0,0,0,0,0,-16.400000000000002,96.96000000000001,0,0.48,1.6,0.2,303,83.02,-14.100000000000001,1022,0.0000,0.0000,N/A
2018,1,1,17,30,0,0,0,0,0,0,0,-16.3,102.07000000000001,0,0.48,1.5,0.2,303,85.87,-14.5,1023,0.0000,0.0000,N/A
2018,1,1,18,0,0,0,0,0,0,0,4,-16.7,107.34,0,0.48,1.5,0.2,303,85.17,-14.8,1023,0.0000,0.0000,N/A
2018,1,1,18,30,0,0,0,0,0,0,4,-16.7,112.73,0,0.48,1.5,0.2,303,85.17,-14.8,1023,0.0000,0.0000,N/A
2018,1,1,19,0,0,0,0,0,0,0,4,-17,118.21000000000001,0,0.48,1.5,0.2,300,87.75,-15.4,1023,0.0000,0.0000,N/A
2018,1,1,19,30,0,0,0,0,0,0,4,-17,123.73,0,0.48,1.6,0.2,296,88.48,-15.5,1023,0.0000,0.0000,N/A
2018,1,1,20,0,0,0,0,0,0,0,4,-17,129.27,0,0.48,1.6,0.2,293,89.09,-15.600000000000001,1023,0.0000,0.0000,N/A
2018,1,1,20,30,0,0,0,0,0,0,4,-17,134.77,0,0.48,1.6,0.2,290,89.09,-15.600000000000001,1023,0.0000,0.0000,N/A
2018,1,1,21,0,0,0,0,0,0,0,4,-16.8,140.18,0,0.48,1.5,0.2,286,90.46000000000001,-15.600000000000001,1023,0.0000,0.0000,N/A
2018,1,1,21,30,0,0,0,0,0,0,8,-16.8,145.4,0,0.48,1.5,0.2,285,90.38,-15.600000000000001,1022,0.0000,0.0000,N/A
2018,1,1,22,0,0,0,0,0,0,0,8,-16.7,150.3,0,0.48,1.4000000000000001,0.2,283,92.36,-15.700000000000001,1022,0.0000,0.0000,N/A
2018,1,1,22,30,0,0,0,0,0,0,8,-16.7,154.67000000000002,0,0.48,1.4000000000000001,0.2,281,92.36,-15.700000000000001,1022,0.0000,0.0000,N/A
2018,1,1,23,0,0,0,0,0,0,0,8,-16.5,158.13,0,0.48,1.4000000000000001,0.2,280,93.60000000000001,-15.700000000000001,1022,0.0000,0.0000,N/A
2018,1,1,23,30,0,0,0,0,0,0,8,-16.5,160.19,0,0.48,1.3,0.2,278,92.73,-15.600000000000001,1021,0.0000,0.0000,N/A
2018,1,2,0,0,0,0,0,0,0,0,8,-16.3,160.4,0,0.48,1.3,0.2,277,94.34,-15.600000000000001,1021,0.0000,0.0000,N/A
2018,1,2,0,30,0,0,0,0,0,0,8,-16.3,158.70000000000002,0,0.48,1.3,0.2,276,94.34,-15.600000000000001,1021,0.0000,0.0000,N/A
2018,1,2,1,0,0,0,0,0,0,0,8,-16.1,155.48,0,0.48,1.3,0.2,276,95.24,-15.5,1021,0.0000,0.0000,N/A
2018,1,2,1,30,0,0,0,0,0,0,8,-16.1,151.27,0,0.48,1.3,0.2,277,93.67,-15.3,1021,0.0000,0.0000,N/A
2018,1,2,2,0,0,0,0,0,0,0,8,-15.8,146.46,0,0.48,1.3,0.2,277,93.28,-15,1021,0.0000,0.0000,N/A
2018,1,2,2,30,0,0,0,0,0,0,8,-15.8,141.29,0,0.48,1.2000000000000002,0.2,280,91,-14.700000000000001,1021,0.0000,0.0000,N/A
2018,1,2,3,0,0,0,0,0,0,0,8,-15.5,135.91,0,0.48,1.2000000000000002,0.2,283,91.71000000000001,-14.4,1021,0.0000,0.0000,N/A
2018,1,2,3,30,0,0,0,0,0,0,8,-15.5,130.42000000000002,0,0.48,1.2000000000000002,0.2,287,90.21000000000001,-14.200000000000001,1021,0.0000,0.0000,N/A
2018,1,2,4,0,0,0,0,0,0,0,8,-15,124.88000000000001,0,0.48,1.2000000000000002,0.2,290,91.83,-14,1021,0.0000,0.0000,N/A
2018,1,2,4,30,0,0,0,0,0,0,8,-15,119.35000000000001,0,0.48,1.2000000000000002,0.2,296,91.08,-13.9,1021,0.0000,0.0000,N/A
2018,1,2,5,0,0,0,0,0,0,0,8,-14.9,113.86,0,0.48,1.3,0.2,301,91.24,-13.8,1022,0.0000,0.0000,N/A
2018,1,2,5,30,0,0,0,0,0,0,8,-14.9,108.45,0,0.48,1.3,0.2,305,92.75,-14,1022,0.0000,0.0000,N/A
2018,1,2,6,0,0,0,0,0,0,0,8,-15.3,103.14,0,0.48,1.4000000000000001,0.2,308,91.37,-14.200000000000001,1023,0.0000,0.0000,N/A
2018,1,2,6,30,0,0,0,0,0,0,8,-15.3,97.99000000000001,0,0.48,1.4000000000000001,0.2,309,93.64,-14.5,1023,0.0000,0.0000,N/A
2018,1,2,7,0,0,0,0,0,0,0,8,-16.2,93.02,0,0.48,1.4000000000000001,0.2,310,89.39,-14.8,1023,0.0000,0.0000,N/A
2018,1,2,7,30,15,160,21,17,247,26,8,-16.1,87.94,64,0.48,1.4000000000000001,0.2,308,86.59,-14.4,1024,0.0000,0.0000,N/A
2018,1,2,8,0,34,397,78,33,551,94,8,-16.5,83.66,82,0.48,1.4000000000000001,0.2,305,82.15,-14.100000000000001,1024,0.0000,0.0000,N/A
2018,1,2,8,30,45,531,141,44,696,170,8,-16.5,79.57000000000001,89,0.48,1.4000000000000001,0.2,303,78.22,-13.5,1024,6.7205,5.1239,N/A
2018,1,2,9,0,50,637,206,52,787,244,4,-16.5,75.85000000000001,57,0.48,1.4000000000000001,0.2,301,74.41,-12.9,1024,10.0014,7.6742,N/A
2018,1,2,9,30,59,776,291,58,846,311,4,-16.5,72.58,0,0.48,1.3,0.2,297,70.89,-12.3,1024,14.5482,11.2256,N/A
2018,1,2,10,0,63,800,339,62,887,368,4,-16.3,69.82000000000001,0,0.48,1.3,0.2,294,69.05,-11.8,1024,17.3826,13.4640,N/A
2018,1,2,10,30,65,775,360,66,913,413,4,-16.3,67.66,0,0.48,1.3,0.2,291,66.34,-11.3,1024,18.8056,14.6018,N/A
2018,1,2,11,0,66,814,395,68,930,444,4,-15.8,66.15,0,0.48,1.2000000000000002,0.2,288,65.84,-10.700000000000001,1023,20.8856,16.2406,N/A
2018,1,2,11,30,73,801,407,69,926,456,4,-15.9,65.33,0,0.48,1.2000000000000002,0.30000000000000004,287,63.22,-10.200000000000001,1022,21.6554,16.8513,N/A
2018,1,2,12,0,77,763,396,70,921,456,4,-15.100000000000001,65.25,0,0.48,1.2000000000000002,0.30000000000000004,285,64.37,-9.600000000000001,1022,21.0828,16.4068,N/A
2018,1,2,12,30,72,788,394,69,913,442,4,-15.100000000000001,65.89,0,0.48,1.2000000000000002,0.30000000000000004,284,62.38,-9.200000000000001,1022,20.8747,16.2359,N/A
2018,1,2,13,0,72,758,365,69,896,415,4,-14,67.25,0,0.48,1.2000000000000002,0.30000000000000004,283,65.34,-8.700000000000001,1021,19.1311,14.8607,N/A
2018,1,2,13,30,77,654,308,66,867,373,7,-14,69.27,0,0.48,1.2000000000000002,0.30000000000000004,281,64.33,-8.5,1021,15.8700,12.3005,N/A
2018,1,2,14,0,114,217,181,62,818,316,7,-12.9,71.89,0,0.48,1.1,0.4,278,68.78,-8.200000000000001,1021,9.1073,7.0346,N/A
2018,1,2,14,30,85,335,171,56,762,253,7,-12.9,75.05,61,0.48,1.1,0.4,272,68.78,-8.200000000000001,1021,8.3583,6.4228,N/A
2018,1,2,15,0,62,352,131,49,679,182,7,-12.100000000000001,78.68,100,0.48,1,0.4,265,74.31,-8.3,1021,6.2524,4.7732,N/A
2018,1,2,15,30,42,259,75,37,552,107,7,-12.100000000000001,82.68,100,0.48,1.1,0.4,257,77.26,-8.8,1021,0.0000,0.0000,N/A
2018,1,2,16,0,19,133,26,22,309,38,4,-11.9,86.95,86,0.48,1.1,0.4,248,82,-9.4,1021,0.0000,0.0000,N/A
2018,1,2,16,30,0,0,0,0,0,0,7,-11.9,91.89,0,0.48,1.1,0.4,243,83.3,-9.600000000000001,1021,0.0000,0.0000,N/A
2018,1,2,17,0,0,0,0,0,0,0,7,-11.700000000000001,96.81,0,0.48,1.2000000000000002,0.4,237,85.88,-9.8,1021,0.0000,0.0000,N/A
2018,1,2,17,30,0,0,0,0,0,0,4,-11.700000000000001,101.93,0,0.48,1.2000000000000002,0.4,234,85.88,-9.8,1021,0.0000,0.0000,N/A
2018,1,2,18,0,0,0,0,0,0,0,4,-11.5,107.2,0,0.48,1.2000000000000002,0.4,232,88.12,-9.9,1021,0.0000,0.0000,N/A
2018,1,2,18,30,0,0,0,0,0,0,4,-11.5,112.59,0,0.48,1.2000000000000002,0.4,232,88.12,-9.9,1021,0.0000,0.0000,N/A
2018,1,2,19,0,0,0,0,0,0,0,0,-11.200000000000001,118.07000000000001,0,0.48,1.2000000000000002,0.30000000000000004,229,91.36,-10.100000000000001,1021,0.0000,0.0000,N/A
2018,1,2,19,30,0,0,0,0,0,0,0,-11.200000000000001,123.59,0,0.48,1.3,0.30000000000000004,231,91.36,-10.100000000000001,1021,0.0000,0.0000,N/A
2018,1,2,20,0,0,0,0,0,0,0,0,-11.100000000000001,129.13,0,0.48,1.3,0.30000000000000004,232,91.92,-10,1020,0.0000,0.0000,N/A
2018,1,2,20,30,0,0,0,0,0,0,0,-11.100000000000001,134.63,0,0.48,1.3,0.30000000000000004,236,91.2,-9.9,1020,0.0000,0.0000,N/A
2018,1,2,21,0,0,0,0,0,0,0,0,-10.8,140.04,0,0.48,1.3,0.30000000000000004,239,91.34,-9.700000000000001,1020,0.0000,0.0000,N/A
2018,1,2,21,30,0,0,0,0,0,0,0,-10.8,145.26,0,0.48,1.3,0.30000000000000004,241,91.34,-9.700000000000001,1020,0.0000,0.0000,N/A
2018,1,2,22,0,0,0,0,0,0,0,0,-10.8,150.16,0,0.48,1.3,0.30000000000000004,243,92.4,-9.8,1020,0.0000,0.0000,N/A
2018,1,2,22,30,0,0,0,0,0,0,0,-10.8,154.53,0,0.48,1.3,0.30000000000000004,244,92.4,-9.8,1020,0.0000,0.0000,N/A
2018,1,2,23,0,0,0,0,0,0,0,7,-10.8,158,0,0.48,1.3,0.30000000000000004,244,93.26,-9.9,1020,0.0000,0.0000,N/A
2018,1,2,23,30,0,0,0,0,0,0,7,-10.8,160.08,0,0.48,1.3,0.30000000000000004,246,94,-10,1020,0.0000,0.0000,N/A
2018,1,3,0,0,0,0,0,0,0,0,7,-10.8,160.32,0,0.48,1.3,0.30000000000000004,248,94.48,-10.100000000000001,1020,0.0000,0.0000,N/A
2018,1,3,0,30,0,0,0,0,0,0,7,-10.8,158.65,0,0.48,1.3,0.30000000000000004,249,95.33,-10.200000000000001,1021,0.0000,0.0000,N/A
2018,1,3,1,0,0,0,0,0,0,0,7,-10.9,155.46,0,0.48,1.3,0.30000000000000004,250,95.24,-10.3,1021,0.0000,0.0000,N/A
2018,1,3,1,30,0,0,0,0,0,0,4,-10.9,151.27,0,0.48,1.3,0.30000000000000004,251,96.76,-10.5,1021,0.0000,0.0000,N/A
2018,1,3,2,0,0,0,0,0,0,0,0,-11.100000000000001,146.47,0,0.48,1.3,0.30000000000000004,252,96.04,-10.600000000000001,1021,0.0000,0.0000,N/A
2018,1,3,2,30,0,0,0,0,0,0,0,-11.100000000000001,141.31,0,0.48,1.3,0.30000000000000004,252,96.8,-10.700000000000001,1021,0.0000,0.0000,N/A
2018,1,3,3,0,0,0,0,0,0,0,0,-11.3,135.93,0,0.48,1.3,0.30000000000000004,253,96.49000000000001,-10.9,1021,0.0000,0.0000,N/A
2018,1,3,3,30,0,0,0,0,0,0,8,-11.3,130.45,0,0.48,1.3,0.30000000000000004,252,97.26,-11,1021,0.0000,0.0000,N/A
2018,1,3,4,0,0,0,0,0,0,0,7,-11.600000000000001,124.91,0,0.48,1.2000000000000002,0.30000000000000004,252,96.87,-11.200000000000001,1021,0.0000,0.0000,N/A
2018,1,3,4,30,0,0,0,0,0,0,7,-11.600000000000001,119.38,0,0.48,1.2000000000000002,0.30000000000000004,252,96.87,-11.200000000000001,1021,0.0000,0.0000,N/A
2018,1,3,5,0,0,0,0,0,0,0,8,-11.8,113.89,0,0.48,1.2000000000000002,0.30000000000000004,251,95.74000000000001,-11.3,1021,0.0000,0.0000,N/A
2018,1,3,5,30,0,0,0,0,0,0,8,-11.8,108.47,0,0.48,1.2000000000000002,0.30000000000000004,252,95.74000000000001,-11.3,1021,0.0000,0.0000,N/A
2018,1,3,6,0,0,0,0,0,0,0,7,-12.100000000000001,103.16,0,0.48,1.2000000000000002,0.30000000000000004,253,94.12,-11.3,1022,0.0000,0.0000,N/A
2018,1,3,6,30,0,0,0,0,0,0,7,-12.100000000000001,98,0,0.48,1.2000000000000002,0.30000000000000004,253,92.63,-11.100000000000001,1022,0.0000,0.0000,N/A
2018,1,3,7,0,0,0,0,0,0,0,7,-12.100000000000001,93.02,0,0.48,1.2000000000000002,0.2,253,91.60000000000001,-11,1022,0.0000,0.0000,N/A
2018,1,3,7,30,14,127,19,17,268,27,4,-12.100000000000001,87.95,71,0.48,1,0.2,253,85.96000000000001,-10.200000000000001,1022,0.0000,0.0000,N/A
2018,1,3,8,0,35,325,71,32,569,95,7,-11.8,83.65,100,0.48,0.9,0.2,252,82.77,-9.4,1022,0.0000,0.0000,N/A
2018,1,3,8,30,48,467,133,43,711,172,7,-11.8,79.56,100,0.48,0.7000000000000001,0.2,250,75.95,-8.3,1022,6.3392,4.8333,N/A
2018,1,3,9,0,59,552,194,50,801,246,7,-11.200000000000001,75.83,57,0.48,0.6000000000000001,0.2,247,72.94,-7.2,1022,9.4203,7.2286,N/A
2018,1,3,9,30,59,715,274,55,860,313,7,-11.200000000000001,72.54,4,0.48,0.6000000000000001,0.2,240,66.53,-6,1022,13.7035,10.5744,N/A
2018,1,3,10,0,61,850,355,58,901,370,0,-10.5,69.77,0,0.48,0.6000000000000001,0.2,232,63.83,-4.7,1022,18.2111,14.1066,N/A
2018,1,3,10,30,62,841,382,62,926,415,4,-10.5,67.6,0,0.48,0.7000000000000001,0.2,224,60.1,-3.9000000000000004,1022,19.9648,15.5028,N/A
2018,1,3,11,0,66,845,409,64,943,446,4,-9.8,66.07000000000001,0,0.48,0.8,0.2,216,59.78,-3.1,1021,21.6393,16.8279,N/A
2018,1,3,11,30,70,817,412,66,949,463,4,-9.8,65.24,0,0.48,0.8,0.2,214,58.03,-2.7,1021,21.9363,17.0712,N/A
2018,1,3,12,0,68,878,437,66,937,460,0,-9.3,65.15,0,0.48,0.9,0.30000000000000004,212,58.9,-2.3000000000000003,1021,23.2830,18.1206,N/A
2018,1,3,12,30,69,818,405,66,926,446,7,-9.3,65.78,0,0.48,0.9,0.2,211,58.410000000000004,-2.2,1020,21.4756,16.7049,N/A
2018,1,3,13,0,63,777,365,66,910,420,7,-8.9,67.13,0,0.48,0.9,0.2,210,59.64,-2.1,1020,19.1497,14.8769,N/A
2018,1,3,13,30,78,649,309,63,883,377,7,-8.9,69.14,0,0.48,0.9,0.30000000000000004,208,60.08,-2.2,1020,15.9396,12.3564,N/A
2018,1,3,14,0,72,607,262,59,846,324,7,-8.4,71.76,0,0.48,0.9,0.30000000000000004,207,63.06,-2.3000000000000003,1020,13.1988,10.1968,N/A
2018,1,3,14,30,58,593,212,53,795,260,7,-8.4,74.92,57,0.48,1,0.30000000000000004,206,64.96000000000001,-2.7,1020,10.3741,7.9736,N/A
2018,1,3,15,0,47,548,156,45,718,188,7,-7.800000000000001,78.54,100,0.48,1,0.30000000000000004,205,70.27,-3.2,1020,7.4490,5.6880,N/A
2018,1,3,15,30,38,400,90,35,602,113,4,-7.800000000000001,82.55,82,0.48,1,0.30000000000000004,206,75.73,-4.2,1020,0.0000,0.0000,N/A
2018,1,3,16,0,20,178,30,22,401,44,4,-8.5,86.82000000000001,100,0.48,1.1,0.30000000000000004,207,78.51,-5.300000000000001,1019,0.0000,0.0000,N/A
2018,1,3,16,30,3,36,2,3,36,2,4,-8.5,91.75,14,0.48,1.2000000000000002,0.30000000000000004,209,83.43,-6.1000000000000005,1019,0.0000,0.0000,N/A
2018,1,3,17,0,0,0,0,0,0,0,7,-9.5,96.67,0,0.48,1.2000000000000002,0.30000000000000004,212,81.87,-6.9,1019,0.0000,0.0000,N/A
2018,1,3,17,30,0,0,0,0,0,0,0,-9.5,101.79,0,0.48,1.3,0.30000000000000004,213,83.78,-7.2,1019,0.0000,0.0000,N/A
2018,1,3,18,0,0,0,0,0,0,0,0,-9.700000000000001,107.06,0,0.48,1.3,0.30000000000000004,215,84.71000000000001,-7.6000000000000005,1019,0.0000,0.0000,N/A
2018,1,3,18,30,0,0,0,0,0,0,7,-9.700000000000001,112.45,0,0.48,1.3,0.30000000000000004,215,84.71000000000001,-7.6000000000000005,1019,0.0000,0.0000,N/A
2018,1,3,19,0,0,0,0,0,0,0,7,-9.8,117.92,0,0.48,1.2000000000000002,0.30000000000000004,219,81.69,-7.2,1018,0.0000,0.0000,N/A
2018,1,3,19,30,0,0,0,0,0,0,7,-9.8,123.45,0,0.48,1.2000000000000002,0.30000000000000004,221,81.69,-7.2,1018,0.0000,0.0000,N/A
2018,1,3,20,0,0,0,0,0,0,0,4,-10.3,128.98,0,0.48,1.3,0.30000000000000004,222,77.97,-7.1000000000000005,1017,0.0000,0.0000,N/A
2018,1,3,20,30,0,0,0,0,0,0,7,-10.3,134.48,0,0.48,1.2000000000000002,0.30000000000000004,215,77.97,-7.1000000000000005,1017,0.0000,0.0000,N/A
2018,1,3,21,0,0,0,0,0,0,0,7,-10.3,139.89000000000001,0,0.48,1.2000000000000002,0.4,208,78.07000000000001,-7.1000000000000005,1017,0.0000,0.0000,N/A
2018,1,3,21,30,0,0,0,0,0,0,4,-10.3,145.11,0,0.48,1.1,0.4,211,75.13,-6.6000000000000005,1017,0.0000,0.0000,N/A
2018,1,3,22,0,0,0,0,0,0,0,4,-10.200000000000001,150.02,0,0.48,1.1,0.5,214,72.89,-6.1000000000000005,1017,0.0000,0.0000,N/A
2018,1,3,22,30,0,0,0,0,0,0,4,-10.200000000000001,154.39000000000001,0,0.48,0.9,0.5,223,70.7,-5.7,1017,0.0000,0.0000,N/A
2018,1,3,23,0,0,0,0,0,0,0,4,-10,157.87,0,0.48,0.7000000000000001,0.6000000000000001,232,69.31,-5.300000000000001,1017,0.0000,0.0000,N/A
2018,1,3,23,30,0,0,0,0,0,0,7,-10.100000000000001,159.97,0,0.48,0.6000000000000001,0.7000000000000001,294,70.3,-5.5,1016,0.0000,0.0000,N/A
2018,1,4,0,0,0,0,0,0,0,0,7,-9.8,160.23,0,0.48,0.5,0.8,357,72.09,-5.6000000000000005,1015,0.0000,0.0000,N/A
2018,1,4,0,30,0,0,0,0,0,0,6,-9.8,158.59,0,0.48,0.6000000000000001,0.9,187,72.02,-5.6000000000000005,1014,0.0000,0.0000,N/A
2018,1,4,1,0,0,0,0,0,0,0,6,-8.700000000000001,155.43,0,0.48,0.8,1,17,78.89,-5.6000000000000005,1013,0.0000,0.0000,N/A
2018,1,4,1,30,0,0,0,0,0,0,6,-8.700000000000001,151.26,0,0.48,0.9,1,18,77.11,-5.300000000000001,1013,0.0000,0.0000,N/A
2018,1,4,2,0,0,0,0,0,0,0,6,-7.300000000000001,146.48,0,0.48,1,1.1,19,83.58,-4.9,1012,0.0000,0.0000,N/A
2018,1,4,2,30,0,0,0,0,0,0,6,-7.300000000000001,141.32,0,0.48,1.1,1.1,20,81.63,-4.6000000000000005,1011,0.0000,0.0000,N/A
2018,1,4,3,0,0,0,0,0,0,0,6,-6.1000000000000005,135.95,0,0.48,1.2000000000000002,1.2000000000000002,22,86.79,-4.2,1010,0.0000,0.0000,N/A
